STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2014/5/25,57,49,68,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/5/26,62,50,78,7.61,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/5/27,71,51,83,9.84,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/5/28,52,45,53,14.54,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/5/29,53,41,67,7.61,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/5/30,54,43,65,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/5/31,58,48,67,12.08,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/1,61,44,77,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/2,65,48,81,7.38,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/3,64,53,76,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/4,61,57,68,4.47,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/5,62,55,64,7.61,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/6,65,54,76,9.4,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/7,70,56,82,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/8,74,61,85,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/9,70,61,76,6.49,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/10,67,60,75,8.05,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/11,65,58,74,10.29,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/12,63,58,70,6.93,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/13,65,62,70,4.92,10.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/14,69,58,78,7.16,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/15,67,57,80,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/16,70,58,78,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/17,69,60,80,8.5,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/18,75,65,86,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/19,74,63,83,6.71,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/20,69,55,78,9.84,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/21,65,53,75,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/22,67,54,79,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/23,66,54,76,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/24,68,57,80,10.96,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/25,73,64,84,11.63,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/26,75,61,86,8.95,23,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/27,69,59,79,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/28,69,57,81,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/29,70,55,82,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/6/30,73,62,87,9.62,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/7/1,77,68,88,11.18,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/2,78,71,90,11.18,21.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/7/3,79,71,90,9.84,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/4,71,62,76,10.74,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/5,69,61,81,13.65,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/6,74,62,84,13.2,23,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/7/7,75,68,86,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/8,79,72,91,11.63,18.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/7/9,77,71,86,10.51,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/7/10,76,68,82,5.82,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/11,73,64,83,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/12,72,60,85,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/13,73,65,83,12.75,23.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/7/14,76,72,84,9.4,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/15,75,72,80,11.18,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/16,73,70,76,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/17,73,66,81,6.26,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/18,71,60,82,5.59,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/19,69,61,78,3.13,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/20,70,62,77,7.16,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/21,70,63,82,7.16,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/22,74,63,87,8.28,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/23,78,70,88,10.51,23,,,1,,,,,,,,,,,,,,,,,
USW00014765,2014/7/24,74,67,79,6.49,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/25,72,62,82,8.05,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/26,72,63,83,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/27,71,67,78,8.95,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/28,75,68,84,11.41,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/29,71,63,81,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/30,70,58,80,5.37,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/7/31,70,58,82,7.61,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/1,72,64,81,6.71,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/2,68,62,71,6.26,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/3,65,62,73,3.8,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/4,72,65,82,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/5,75,65,85,6.93,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/6,75,68,86,6.71,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/7,72,59,83,6.93,17,,,1,,,,,,,,,,,,,,,,,
USW00014765,2014/8/8,70,58,85,8.28,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/9,74,61,87,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/10,74,62,86,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/11,72,61,82,7.61,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/12,71,62,81,8.5,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/13,71,64,73,10.29,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/14,69,60,76,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/15,66,58,76,7.16,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/16,66,56,78,8.5,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/17,71,64,80,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/18,69,57,79,8.05,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/19,67,54,79,4.92,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/20,68,57,83,4.47,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/21,68,59,80,5.37,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/22,69,64,74,8.95,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/23,68,57,76,10.51,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/24,68,56,80,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/25,72,59,90,5.82,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/26,71,60,81,6.49,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/27,74,63,88,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/28,75,62,82,10.96,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/29,68,58,77,6.26,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/30,65,55,74,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/8/31,73,66,85,10.07,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/1,78,72,89,7.16,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/2,78,71,91,7.83,21,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/3,78,65,85,9.62,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/4,73,60,87,5.14,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/5,75,65,89,8.72,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/6,80,72,90,10.51,23,,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/9/7,73,61,80,6.93,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/8,67,57,78,9.17,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/9,65,58,73,10.07,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/10,66,61,74,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/11,69,62,80,10.07,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/12,68,57,76,7.38,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/13,61,52,73,7.61,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/14,60,52,70,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/15,58,48,70,6.49,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/16,60,51,70,4.7,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/17,62,48,73,5.59,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/18,62,49,77,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/19,57,45,62,8.95,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/20,56,39,72,6.49,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/21,67,61,76,6.71,17,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/22,68,48,74,11.86,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/23,56,43,69,5.82,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/24,59,48,71,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/25,58,54,62,9.4,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/26,64,55,77,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/27,67,50,85,5.14,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/28,70,55,86,4.92,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/29,66,59,73,5.37,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/9/30,59,56,60,10.74,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/1,58,57,60,12.75,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/2,57,50,59,12.75,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/3,54,48,60,8.28,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/4,58,54,66,7.83,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/5,57,44,63,7.83,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/6,53,42,67,7.61,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/7,63,51,75,10.07,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/8,66,56,74,11.18,23,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/9,58,44,67,8.95,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/10,54,44,63,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/11,51,42,53,4.47,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/12,50,39,63,4.7,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/13,51,39,66,5.37,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/14,67,61,76,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/15,69,63,79,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/16,69,61,72,10.29,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/17,64,56,72,8.95,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/18,62,52,71,8.28,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/19,53,40,57,11.41,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/20,45,34,56,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/21,53,45,65,5.82,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/22,54,51,57,18.79,32,1,,1,,,,,,,,,,,,,,,,,
USW00014765,2014/10/23,53,50,57,21.03,32,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/24,52,49,55,9.84,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/25,54,43,66,7.83,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/26,55,46,60,11.86,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/27,53,43,64,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/28,53,39,70,5.59,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/29,63,53,73,7.61,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/30,53,41,62,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/10/31,48,40,55,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/1,46,40,48,18.12,29.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/2,40,36,43,20.8,36.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/3,42,34,54,9.17,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/4,50,35,64,6.26,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/5,58,47,68,7.61,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/6,49,45,51,4.03,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/7,48,37,51,11.41,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/8,40,31,49,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/9,46,36,57,4.47,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/10,44,31,58,3.36,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/11,47,34,60,4.25,13,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/12,55,44,63,4.7,19.9,1,1,,,,,,1,,,,,,,,,,,,
USW00014765,2014/11/13,45,36,51,6.93,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/14,39,32,45,9.84,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/15,34,27,40,7.16,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/16,33,24,42,0.89,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/17,41,38,61,6.71,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/18,44,25,50,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/19,28,21,36,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/20,36,27,48,9.84,33.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/21,32,25,36,12.08,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/22,30,19,44,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/23,47,38,59,7.16,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/24,53,39,65,17,32,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/25,59,45,64,7.16,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/26,43,34,48,13.65,28,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2014/11/27,36,31,41,8.5,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/28,33,24,38,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/29,28,20,36,4.25,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/11/30,43,32,57,10.51,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/1,56,43,67,11.18,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/2,40,34,43,10.96,21,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2014/12/3,42,37,51,10.74,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/4,40,29,45,8.72,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/5,34,26,44,7.16,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/6,42,39,47,5.14,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/7,37,22,39,19.91,30,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/8,24,21,28,13.42,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/9,37,28,49,15.21,29.1,1,,,1,,1,,,,,,,,,,,,,,
USW00014765,2014/12/10,42,37,43,8.05,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/11,35,31,37,9.84,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/12,32,27,39,8.05,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/13,35,30,42,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/14,37,30,47,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/15,35,26,44,2.91,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/16,35,28,43,3.13,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/17,44,40,52,10.07,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/18,41,34,43,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/19,35,29,37,9.17,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/20,31,26,36,8.72,13,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2014/12/21,33,32,34,8.72,14.1,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2014/12/22,37,33,44,5.82,13,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/12/23,43,40,47,9.4,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/24,46,42,64,8.5,25.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/25,56,37,63,11.41,23.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2014/12/26,43,30,50,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/27,41,29,53,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/28,44,36,51,7.61,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/29,39,29,43,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/30,29,20,31,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014/12/31,23,15,32,5.82,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/1,26,17,37,10.29,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/2,35,26,41,8.72,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/3,29,23,35,6.26,14.1,1,,,1,,1,,1,,,,,,,,,,,,
USW00014765,2015/1/4,38,33,56,8.05,23.9,1,1,,,,1,,,,,,,,,,,,,,
USW00014765,2015/1/5,41,17,50,15.88,31.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/6,17,12,19,4.47,17,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/1/7,17,5,25,11.86,29.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/8,9,0,20,10.96,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/9,24,15,36,9.84,32,1,,,,,,,,1,,,,,,,,,,,
USW00014765,2015/1/10,18,11,24,7.38,16.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/1/11,19,10,34,6.49,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/12,35,34,39,7.16,15,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2015/1/13,29,16,36,13.2,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/14,20,15,26,8.5,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/15,27,24,31,7.61,14.1,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/1/16,29,17,40,12.53,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/17,18,11,25,6.49,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/18,32,19,52,8.28,31.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/19,41,32,44,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/20,33,27,38,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/21,28,20,35,5.82,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/22,33,29,39,6.04,10.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/23,30,22,38,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/24,33,32,35,10.51,21,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2015/1/25,33,22,38,12.3,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/26,22,15,28,16.11,33.1,1,,,,,,,,1,,,,,,,,,,,
USW00014765,2015/1/27,20,14,21,22.59,38,1,1,,,,,,,1,,,,,,,,,,,
USW00014765,2015/1/28,17,12,26,8.95,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/29,18,3,33,2.91,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/30,31,19,35,7.83,28,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/1/31,20,12,23,17,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/1,20,11,33,8.72,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/2,22,12,31,14.76,28,1,1,,1,,,,,1,,,,,,,,,,,
USW00014765,2015/2/3,15,6,23,8.5,21,,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/2/4,21,5,39,7.16,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/5,32,10,37,12.75,30,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/6,13,-1,22,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/7,22,15,29,7.38,15,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2015/2/8,28,16,33,10.51,21,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2015/2/9,19,16,22,17.45,23.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/2/10,22,17,32,16.11,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/11,23,19,26,14.76,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/12,21,11,34,5.37,18.1,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/2/13,16,5,22,12.75,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/14,13,-1,30,6.49,17,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/15,20,-1,22,18.79,32,1,1,,,,,,1,1,,,,,,,,,,,
USW00014765,2015/2/16,6,-3,18,14.99,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/17,14,11,22,6.26,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/18,23,16,30,4.7,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/19,23,9,26,12.08,25.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/2/20,10,0,20,13.2,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/21,13,-5,34,8.05,25.1,1,,,1,,,,1,,,,,,,,,,,,
USW00014765,2015/2/22,34,24,39,3.58,12.1,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/23,24,5,30,11.86,23.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/2/24,8,-3,20,6.04,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/25,23,7,35,7.83,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/26,22,18,24,10.74,19.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/2/27,20,8,30,5.37,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/2/28,19,10,29,6.04,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/1,20,6,29,4.7,14.1,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2015/3/2,31,23,36,11.18,31.1,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2015/3/3,24,9,35,8.05,21,1,,,1,,,,,,,,,,,,,,,,
USW00014765,2015/3/4,37,35,43,8.05,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/5,31,20,38,5.59,16.1,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/6,18,9,24,8.28,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/7,21,8,35,6.71,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/8,32,22,44,4.25,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/9,34,18,49,6.93,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/10,35,25,44,5.14,16.1,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/11,45,36,57,9.62,23,1,1,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/12,40,27,42,12.75,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/13,30,23,39,8.05,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/14,35,29,44,5.14,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/15,39,30,46,14.76,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/16,35,29,48,9.17,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2015/3/17,40,30,53,12.53,35.1,1,,,,,,,1,,,,,,,,,,,,
